"CONTENT_ID","DO_NM","FACLT_DIV_NM","FACLT_NM","INDUTY","LCT_CL","MANAGE_STTUS","OPER_PD_CL","ROOM_COUNT","SBRS_CL","SIGUNGU_NM","SITE_BOTTOM_CL1","SITE_BOTTOM_CL2","SITE_BOTTOM_CL3","SITE_BOTTOM_CL4","SITE_BOTTOM_CL5"
101148,"경상남도","민간","옥수온천캠핑랜드","카라반","산","운영","봄,여름,가을,겨울","26","전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점","고성군","0","0","0","0","0"
101149,"경상북도","민간","소꿉놀이 글램핑&캠프닉","일반야영장","","운영","봄,여름,가을,겨울","0","","청도군","0","0","0","0","0"
101150,"경상남도","민간","THE 숨 FOREST","자동차야영장","","운영","봄,여름,가을,겨울","0","","창원시","0","0","0","0","0"
101151,"경상남도","민간","쉬어가조","일반야영장","숲","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,산책로,운동장,마트.편의점","거제시","0","0","0","0","0"
101152,"경상북도","민간","럭셔리글램핑라피네","자동차야영장","","운영","봄,여름,가을,겨울","0","","안동시","0","0","0","0","0"
101153,"전라북도","민간","내장호야영장","자동차야영장","","운영","봄,여름,가을","0","","정읍시","0","0","0","0","0"
101154,"서울시","민간","빈투어 주식회사","자동차야영장","","운영","봄,여름,가을,겨울","0","","중구","0","0","0","0","0"
101155,"경상북도","민간","이 밤","일반야영장","","운영","봄,여름,가을,겨울","0","","포항시","0","0","0","0","0"
101156,"전라남도","민간","파랑새 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","장성군","0","0","0","0","0"
101157,"강원도","민간","산수향 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","횡성군","0","0","0","0","0"
101158,"충청남도","민간","와우바베큐캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","천안시","0","0","0","0","0"
101159,"강원도","민간","소구니캠핑장","일반야영장","산,숲,계곡","운영","봄,여름,가을,겨울","35","전기,무선인터넷,장작판매,온수,물놀이장,산책로","홍천군","0","35","0","0","0"
101160,"경상남도","","황매산 숲속야영장","자동차야영장","","운영","봄,여름,가을,겨울","0","","합천군","0","0","0","0","0"
101161,"경기도","민간","초이휴캠핑장","자동차야영장","","운영","","0","","하남시","0","0","0","0","0"
101162,"충청북도","","탄금호 피크닉 공원","일반야영장","","운영","봄,여름,가을,겨울","0","","충주시","0","0","0","0","0"
101163,"전라남도","민간","화순정원글램핑관광농원","일반야영장","","운영","봄,여름,가을,겨울","0","","화순군","0","0","0","0","0"
101164,"강원도","민간","바샘","일반야영장","","운영","봄,여름,가을,겨울","0","","평창군","0","0","0","0","0"
101165,"인천시","민간","해그림 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","강화군","0","0","0","0","0"
101166,"충청남도","지자체","공주교육가족체험장","자동차야영장","숲","운영","봄,여름,가을,겨울","12","전기,온수,산책로","공주시","0","12","0","0","0"
101167,"서울시","지자체","앵봉산 가족캠핑장","일반야영장,글램핑","도심","운영","봄,여름,가을,겨울","28","전기,온수,마트.편의점","은평구","0","0","0","0","0"
101168,"경상남도","민간","초록여울 캠핑장","일반야영장,자동차야영장","숲","운영","봄,여름,가을,겨울","37","전기,장작판매,온수,산책로,마트.편의점","창녕군","0","0","0","0","0"
101169,"경기도","민간","포천 몽롱한노을 카라반 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","포천시","0","0","0","0","0"
101170,"경상북도","민간","스테이 스톤","일반야영장","","운영","봄,여름,가을,겨울","0","","고령군","0","0","0","0","0"
101171,"강원도","민간","㈜어메이징캠프","일반야영장","","운영","봄,여름,가을,겨울","0","","영월군","0","0","0","0","0"
101172,"강원도","민간","캠프 파지립","일반야영장,글램핑","도심","운영","봄,여름,가을,겨울","12","전기,장작판매,온수,산책로,마트.편의점","춘천시","0","0","0","0","0"
101173,"경기도","민간","2918캠핑스테이","일반야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
101174,"경상북도","민간","달문관광 농원","일반야영장","","운영","봄,여름,가을,겨울","0","","칠곡군","0","0","0","0","0"
101175,"경상북도","민간","팜 스프링캠프","일반야영장","","운영","봄,여름,가을,겨울","0","","김천시","0","0","0","0","0"
101176,"강원도","민간","생슐피스","일반야영장","","운영","봄,여름,가을,겨울","0","","홍천군","0","0","0","0","0"
101177,"강원도","민간","칠봉 송정 캠핑장","자동차야영장","산,계곡","운영","봄,여름,가을,겨울","30","전기,무선인터넷,장작판매,온수,산책로,마트.편의점","원주시","0","0","0","0","0"
101178,"경기도","민간","별숲캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","11","전기,무선인터넷,장작판매,온수,마트.편의점","가평군","0","11","0","0","0"
101179,"경상남도","민간","오도산 관광농원","일반야영장","산","운영","봄,여름,가을,겨울","33","전기,장작판매,온수,물놀이장,산책로,마트.편의점","합천군","0","0","0","0","0"
101222,"강원도","민간","고성라벤더 캠핑장","일반야영장,카라반","산","운영","봄,여름,가을,겨울","24","전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점","고성군","0","0","0","0","0"
101223,"충청남도","민간","바다풍경관광농원","일반야영장","","운영","봄,여름,가을,겨울","27","전기,무선인터넷,장작판매,온수,산책로","태안군","0","0","0","0","0"
101224,"경상남도","민간","도시별장","일반야영장,글램핑","도심","운영","봄,여름,가을,겨울","1","전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점","김해시","0","0","0","0","0"
101225,"경기도","민간","하늘숲빌리지글램핑","일반야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
101226,"경기도","민간","필(FEEL) 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","40","전기,장작판매,온수,산책로,운동장,마트.편의점","화성시","0","0","0","0","0"
101227,"충청남도","민간","스테이 그린","일반야영장","","운영","봄,여름,가을,겨울","0","","아산시","0","0","0","0","0"
101228,"강원도","민간","북분솔밭캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","양양군","0","0","0","0","0"
101230,"충청북도","민간","더 봄날 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","음성군","0","0","0","0","0"
101231,"대구시","민간","캠프(camp)301","일반야영장","","운영","봄,여름,가을,겨울","0","","군위군","0","0","0","0","0"
101232,"경기도","민간","탐선골캠핑장","일반야영장","","운영","","0","","가평군","0","0","0","0","0"
101233,"충청남도","민간","육백캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","금산군","0","0","0","0","0"
101234,"경기도","민간","한코관광농원야영장","일반야영장","산","운영","봄,여름,가을,겨울","0","전기,무선인터넷,놀이터,산책로,마트.편의점","용인시","0","0","0","0","0"
101236,"경기도","민간","포레스트 도일","일반야영장","","운영","봄,여름,가을,겨울","0","","평택시","0","0","0","0","0"
101237,"강원도","민간","초록빛마을 관광농원 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","화천군","0","0","0","0","0"
101238,"경기도","민간","숲속다람쥐 캠프","일반야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
101239,"경상남도","민간","비토 노을숲 글램핑","자동차야영장,글램핑","해변,섬,산","운영","봄,여름,가을,겨울","37","전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동시설,마트.편의점","사천시","0","0","0","0","0"
101240,"경기도","민간","일칠일관광농원","일반야영장","강","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
101241,"경상북도","민간","산타 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","봉화군","0","0","0","0","0"
101242,"전라북도","민간","스마트24nFG","일반야영장","","운영","봄,여름,가을,겨울","0","","전주시","0","0","0","0","0"
101243,"경기도","민간","딩동댕캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
101244,"경기도","민간","안석관광농원","자동차야영장,카라반,글램핑","","운영","봄,여름,가을,겨울","19","전기,무선인터넷,장작판매,온수,마트.편의점","화성시","0","0","0","0","0"
101245,"경기도","민간","캠핑포유야영장","일반야영장","","운영","봄,여름,가을,겨울","0","전기,무선인터넷","가평군","0","0","0","0","0"
101246,"충청남도","민간","DS Camp 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","21","전기,무선인터넷,장작판매,온수,물놀이장,놀이터","금산군","0","0","0","0","0"
100905,"강원도","민간","리라 캠프","일반야영장","","운영","봄,여름,가을,겨울","0","","양양군","0","0","0","0","0"
100906,"강원도","민간","산마을 풍경","일반야영장","","운영","봄,여름,가을,겨울","0","","평창군","0","0","0","0","0"
100907,"강원도","민간","리버사이드 영월","일반야영장","","운영","봄,여름,가을,겨울","0","","영월군","0","0","0","0","0"
100908,"경기도","민간","휴 캠핑장(승건 관광농원)","일반야영장","","운영","봄,여름,가을,겨울","0","","용인시","0","0","0","0","0"
100909,"경상북도","민간","다시캠핑장위드펫","일반야영장","산,숲","운영","봄,여름,가을,겨울","0","","고령군","0","0","0","0","0"
100910,"경기도","민간","서운산캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","0","","안성시","0","0","0","0","0"
100912,"강원도","민간","비발디캠핑파크 미루나무점","일반야영장","산","운영","봄,여름,가을,겨울","0","","홍천군","0","0","0","0","0"
100913,"경기도","민간","노블글램핑","일반야영장,글램핑","","운영","봄,여름,가을,겨울","0","","포천시","0","0","0","0","0"
100914,"충청남도","민간","에스이(SE)클럽관광농원야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","태안군","0","0","0","0","0"
100915,"제주도","민간","선셋코스트","일반야영장","","운영","봄,여름,가을,겨울","0","","서귀포시","0","0","0","0","0"
100916,"경기도","민간","(주)캠핑야미","일반야영장","","운영","봄,여름,가을,겨울","0","","용인시","0","0","0","0","0"
100917,"경기도","민간","포천 리버빌캠핑&카페","자동차야영장,카라반,글램핑","강","운영","봄,여름,가을,겨울","50","전기,장작판매,온수,물놀이장,산책로,마트.편의점","포천시","0","40","0","0","0"
100918,"강원도","민간","동강 산수 캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","영월군","0","0","0","0","0"
100919,"강원도","민간","우니메이카 정선","일반야영장","강","운영","봄,여름,가을,겨울","0","","정선군","0","0","0","0","0"
100920,"강원도","국민여가","평창 국민여가캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","평창군","0","0","0","0","0"
