"RATE_IDX","RATING","CONTENT_ID","NO_DATA"
59639,1.2,100759,20
59640,2.9,448,20
59641,4.6,101139,20
59642,4.4,101009,20
59643,1.2,7967,20
59644,4.7,1009,20
59645,2.1,7352,20
59646,3.9,7077,20
59647,5,7772,20
59648,1.8,8133,20
59649,4.5,8123,20
59650,1.8,7120,20
59651,1.7,769,20
59652,3.5,101013,20
59653,2.5,7798,20
59654,1.5,1356,20
59655,4.6,1483,20
59656,4.7,7202,20
59657,2.8,7828,20
59658,5,100650,20
59659,2.5,626,20
59660,3.1,8200,20
59661,3.5,100529,20
59662,4.5,3497,20
59663,1.8,100963,20
59664,1,1317,20
59665,3.3,7540,20
59666,4.3,1868,20
48034,3.3,100596,17
48035,1.8,101292,17
48036,4.9,2358,17
48037,3.7,7007,17
48038,2.6,1562,17
48039,1.3,100726,17
48040,1.3,101154,17
48041,3.8,442,17
48042,3.8,6957,17
48043,2.1,2218,17
48044,1.3,1117,17
48045,3.5,2704,17
48046,3.5,8010,17
48047,4.9,100419,17
48048,2.9,101092,17
48049,4.8,100439,17
48050,3.4,7902,17
48051,2.1,100879,17
48052,4.8,100325,17
48053,4.7,1892,17
48054,2.9,1707,17
48055,3.9,2246,17
48056,4.9,100290,17
48057,2.8,468,17
48058,4.8,2003,17
48059,3.9,7678,17
48060,2.5,2904,17
48061,1.1,8022,17
48062,2.5,915,17
48063,2.4,100980,17
48064,1.5,8146,17
48065,3.5,100153,17
48066,4.4,1655,17
48067,4,3047,17
48068,3.4,7901,17
48069,2.7,7680,17
48070,3.2,621,17
48071,3.6,100443,17
48072,3,100740,17
48073,2.3,2489,17
48074,4.6,2154,17
48075,3.4,100817,17
48076,4,3233,17
48077,1.8,100359,17
48078,3.7,632,17
48079,3.4,7464,17
48080,3.2,7630,17
48081,1.5,1900,17
48082,4.8,100842,17
48083,4.2,3288,17
48084,1.5,100778,17
48085,1.2,163,17
48086,2.8,7137,17
48087,4,7869,17
48088,2.6,100123,17
48089,1.9,3358,17
48090,4.2,7766,17
48091,1,100696,17
48092,4.4,100447,17
48093,2.9,3589,17
48094,2.1,7575,17
48095,1.9,101141,17
48096,1.8,1112,17
48097,3.6,101105,17
48098,3.3,1556,17
48099,1.9,3262,17
48100,1.5,100393,17
48101,2.4,100977,17
48102,4.7,456,17
48103,2.9,2671,17
48104,2.1,1832,17
48105,4.5,3049,17
48106,2.7,100653,17
48107,2.9,7903,17
48108,2.9,1369,17
48109,3.5,7119,17
48110,3,8157,17
48111,2.5,100532,17
48112,2.9,8161,17
48113,4.1,3098,17
48114,1.7,1818,17
48115,2,3199,17
48116,2.4,101394,17
48117,3.2,170,17
48118,2.4,7538,17
48119,1.1,1984,17
48120,3.6,100149,17
48121,4,101334,17
48122,4,7228,17
48123,4.8,100469,17
48124,4.7,733,17
48125,4.7,1065,17
48126,3.4,8014,17
48127,4,100584,17
48128,3.7,101252,17
48129,4.1,803,17
48130,4.3,7047,17
48131,5,101166,17
48132,4.3,100626,17
48133,4.9,7336,17
48134,3.4,100087,17
48135,4.8,101000,17
48136,3.4,1759,17
48137,2.6,1749,17
48138,4.2,100134,17
48139,2.7,1431,17
48140,4.7,855,17
48141,1.2,100368,17
48142,1.2,7484,17
48143,3.3,1508,17
48144,2.2,8204,17
48145,3.5,100494,17
48146,2.4,7292,17
48147,2.3,2808,17
48148,3.2,7009,17
48149,3.4,2480,17
48150,2.6,7256,17
48151,3.1,100592,17
48152,3.5,100251,17
48153,3.2,100833,17
48154,4.2,2490,17
48155,1.2,379,17
48156,2.9,1382,17
48157,2.4,101098,17
48158,3.8,7401,17
48159,4,101165,17
48160,1.6,101087,17
48161,1.9,8041,17
48162,4.8,8023,17
48163,1.8,100818,17
48164,4.3,1245,17
48165,4.9,100254,17
48166,2.8,7791,17
48167,2.2,7461,17
48168,1.8,7807,17
48169,3.5,7126,17
48170,1.7,100139,17
48171,4,7758,17
48172,1.8,7201,17
48173,2.5,100965,17
48174,4.3,1711,17
48175,1.8,100421,17
48176,2.5,8180,17
48177,4.1,3092,17
48178,3.2,923,17
48179,2.5,3397,17
48180,4.9,7964,17
48181,4.5,101157,17
48182,3.1,2013,17
48183,2.3,101070,17
48184,2.9,1865,17
48185,3.5,633,17
48186,3.6,231,17
48187,4,8063,17
48188,1.5,7212,17
48189,2.3,484,17
48190,3.3,1761,17
48191,2.9,100507,17
48192,4.8,2116,17
48193,2.6,100771,17
48194,1.6,1961,17
48195,3.5,101149,17
48196,4.6,872,17
48197,3.7,6736,17
48198,4.6,401,17
48199,4.7,1785,17
48200,1.7,698,17
48201,3.8,101156,17
48202,1.5,100973,17
48203,2.6,7494,17
48204,1.3,8074,17
48205,3.3,3520,17
48206,1.7,2245,17
48207,2,7596,17
48208,1.8,100224,17
48209,2.4,100297,17
48210,1.5,6954,17
48211,2,6985,17
48212,4,100017,17
48213,2.8,2012,17
48214,1.4,1321,17
48215,1.8,3166,17
48216,3.2,100485,17
48217,1.7,8137,17
48218,4.6,7383,17
48219,4.4,100810,17
48220,3.5,647,17
48221,3.5,2415,17
48222,2.4,100754,17
48223,2.9,100028,17
48224,2,101366,17
48225,3.5,7440,17
48226,3.4,7273,17
48227,2.8,7214,17
48228,4.1,3264,17
48229,4.8,100141,17
48230,2,7357,17
48231,2.2,7629,17
48232,3.9,100053,17
48233,3.6,100731,17
48234,3.5,101240,17
48235,4.8,100296,17
48236,2,797,17
48237,4.8,1994,17
48238,2.7,101392,17
48239,4.4,100923,17
48240,4.4,592,17
48241,4.9,1324,17
48242,3.5,2164,17
48243,1.4,2037,17
48244,2.3,100808,17
48245,3.8,850,17
48246,3.2,100687,17
48247,4,7691,17
48248,4.2,101313,17
48249,2.2,3002,17
48250,2.2,7665,17
48251,4.6,100637,17
48252,2.5,100581,17
48253,3.9,2534,17
48254,1.5,7894,17
48255,2.8,7541,17
48256,3.2,2349,17
48257,4.9,101160,17
48258,4.9,100370,17
48259,2.8,3050,17
48260,1,8009,17
48261,3.5,100291,17
48262,1.5,462,17
48263,4.8,960,17
48264,1.8,7467,17
48265,3.3,100604,17
48266,2.9,101048,17
48267,2.3,7854,17
48268,2.9,100432,17
48269,1.9,1145,17
48270,2.7,699,17
48271,3.8,8076,17
48272,1,3263,17
48273,2.1,7330,17
48274,1.6,7532,17
48275,1.6,100902,17
48276,4.8,7635,17
48277,4,3392,17
48278,2.2,18,17
48279,1.6,1473,17
48280,3.7,101350,17
48281,4.7,6983,17
48282,2.5,100981,17
48283,3.8,100147,17
48284,1.6,7167,17
48285,3.2,2990,17
48286,2.4,100861,17
48287,4.2,1940,17
48288,4.3,8174,17
48289,2.1,59,17
48290,2.3,7198,17
48291,4.4,7725,17
48292,1.9,284,17
48293,2.1,100321,17
48294,3.5,100362,17
48295,1.5,701,17
48296,1.6,2843,17
48297,3.7,1501,17
48298,3.5,100718,17
48299,2.9,7404,17
48300,2,3145,17
48301,1.5,7444,17
48302,4.9,7999,17
48303,2.3,7257,17
48304,4.2,101310,17
48305,3.3,100827,17
48306,3.2,7710,17
48307,3.4,100189,17
48308,2.6,100752,17
48309,3,100436,17
48310,3.7,100317,17
48311,1.2,100743,17
48312,3.9,8139,17
48313,5,7929,17
48314,1.1,475,17
48315,4.9,100320,17
48316,4.2,7983,17
48317,2.6,8101,17
48318,4.5,1191,17
48319,1.6,1242,17
48320,3.7,644,17
48321,2.8,100314,17
48322,4.1,100401,17
48323,3.5,100525,17
48324,4.8,7078,17
48325,2.1,3294,17
48326,1.4,142,17
48327,1.1,100392,17
48328,4.4,7953,17
48329,1.3,7359,17
48330,2.4,3377,17
48331,4.2,100851,17
48332,3.4,2253,17
48333,1.4,1456,17
48334,1.4,100779,17
48335,3,100302,17
48336,2.5,100528,17
48337,1.8,1547,17
48338,1.8,100048,17
48339,1.4,6836,17
48340,2.8,8215,17
48341,2.3,100992,17
48342,4.5,811,17
48343,3.9,507,17
48344,3.9,2824,17
48345,1.6,1113,17
48346,1.7,2800,17
48347,3.4,100468,17
48348,1.7,2439,17
48349,3.8,100095,17
48350,2.5,7764,17
48351,5,100463,17
48352,4.2,1934,17
48353,2.2,1390,17
48354,2.7,8127,17
48355,2.2,638,17
48356,1.3,3457,17
48357,4.9,101296,17
48358,3.9,1610,17
48359,4.2,1575,17
48360,1.6,101387,17
48361,2.9,1260,17
48362,4.6,2793,17
48363,4.3,100355,17
48364,2.7,100076,17
48365,4.9,7835,17
48366,2.2,100269,17
48367,4.5,100459,17
48368,1.1,7889,17
48369,4.7,100574,17
48370,2,7276,17
48371,1.8,900,17
48372,4.9,7865,17
48373,2.1,7664,17
48374,3.7,2733,17
53508,4.8,7965,18
53509,4.2,7324,18
53510,2,3478,18
53511,5,966,18
53512,1.6,8085,18
53513,1.5,7901,18
53514,1.1,2013,18
53515,3.5,100103,18
53516,1.8,7853,18
53517,4.6,2257,18
53518,4,7616,18
53519,2.5,101234,18
53520,4.1,1607,18
53521,3.4,872,18
53522,3.2,100410,18
53523,2.5,859,18
53524,3.1,101051,18
53525,2,7878,18
53526,2.3,100293,18
53527,2.8,1611,18
53528,2,2131,18
53529,4.6,6733,18
53530,1.3,7300,18
53531,3.9,2393,18
53532,3.7,2892,18
53533,1.4,1776,18
53534,2,1173,18
53535,2.5,8213,18
53536,4.1,101083,18
53537,4.6,1100,18
53538,4.1,1389,18
53539,4.8,2266,18
53540,2.5,76,18
53541,1.6,100930,18
53542,4.3,7394,18
53543,1.7,7731,18
53544,2.4,221,18
53545,2.8,7281,18
53546,4.1,100025,18
53547,2.7,7059,18
53548,4.6,101329,18
53549,1.2,1436,18
53550,3,7852,18
53551,4.3,100178,18
53552,4.4,100466,18
53553,3.3,100883,18
53554,1.3,3470,18
53555,2.3,100760,18
53556,2.6,100276,18
53557,3,100308,18
53558,3.7,2474,18
53559,4.6,1887,18
53560,3.3,7996,18
53561,3,100821,18
53562,1.2,100783,18
53563,4.9,7104,18
53564,2.8,100391,18
53565,3.1,7360,18
53566,1.3,100095,18
53567,2.3,1075,18
53568,4.6,100156,18
53569,4.1,7756,18
53570,4.5,1435,18
53571,2.2,100207,18
53572,1.7,7057,18
53573,1.6,101372,18
53574,1.8,7638,18
53575,4.1,7990,18
53576,3.1,397,18
53577,2.1,6814,18
53578,4.9,7934,18
53579,3.4,100085,18
53580,2.2,7706,18
53581,1,100846,18
53582,2.7,7989,18
53583,3.4,100356,18
53584,2.9,3175,18
53585,3.5,101103,18
53586,3.5,6829,18
53587,2.2,434,18
53588,2.1,7051,18
53589,4.5,100334,18
53590,2,100961,18
53591,2,100251,18
53592,3.4,2955,18
53593,1.1,7088,18
53594,2.9,7492,18
53595,4.9,7028,18
53596,4.3,633,18
53597,2.8,2003,18
53598,1.5,100937,18
53599,2.4,1388,18
53600,4.9,100340,18
53601,4.3,100237,18
53602,4.7,100547,18
53603,1.7,337,18
53604,2,7815,18
53605,1.2,100600,18
53606,1.8,7207,18
53607,4.5,101306,18
53608,3.7,500,18
53609,4.2,2622,18
53610,1.7,100421,18
53611,2.3,3329,18
53612,2.3,7202,18
53613,2.2,7707,18
53614,3,100367,18
53615,1.8,7319,18
53616,2.6,101037,18
53617,1.6,100454,18
53618,2.2,100648,18
53619,2.2,3092,18
53620,1.9,7932,18
53621,2.6,100246,18
53622,3.4,2538,18
53623,1.5,100975,18
53624,1.6,8011,18
53625,4.7,100296,18
53626,4.6,119,18
53627,4.9,394,18
53628,3.2,100488,18
53629,4,8012,18
53630,4.5,584,18
53631,1.8,7387,18
53632,2.9,1453,18
53633,1.2,2877,18
53634,1.7,8190,18
53635,2.3,100861,18
53636,3.7,6736,18
53637,4.7,7382,18
53638,4.5,8214,18
53639,3.9,648,18
53640,1.8,1101,18
53641,4.7,358,18
53642,2.4,100331,18
53643,4.7,100631,18
53644,3.2,8062,18
53645,4.4,7040,18
53646,2.7,7296,18
53647,3.1,100635,18
53648,4.7,2460,18
53649,3.4,8099,18
53650,4.9,344,18
53651,4,403,18
53652,1.5,100987,18
53653,2.8,100202,18
53654,4,100693,18
53655,3.5,101071,18
53656,3.8,100862,18
53657,1.6,7497,18
53658,1.1,6779,18
53659,4.5,1984,18
53660,4.9,1040,18
53661,4.3,100212,18
53662,2.8,101295,18
53663,1.3,101386,18
53664,4.3,2230,18
53665,3.8,8095,18
53666,1.1,441,18
53667,2.1,7186,18
53668,4.1,100062,18
53669,2.8,100655,18
53670,2.5,2243,18
53671,1.6,944,18
53672,2.1,3083,18
53673,2.8,7609,18
53674,3.5,101059,18
53675,1.1,2965,18
53676,2.9,3307,18
53677,2.1,101082,18
53678,1.4,101028,18
53679,2.9,1670,18
53680,3,100170,18
53681,4.5,2749,18
53682,2.6,3160,18
53683,3.4,7498,18
53684,4,8217,18
53685,1.5,7246,18
53686,4.4,100275,18
53687,1.7,100575,18
53688,3.5,100141,18
53689,4.3,6959,18
53690,3.4,7230,18
53691,1.9,7571,18
53692,1.1,101322,18
53693,1.9,2222,18
53694,4,2134,18
53695,4.2,3409,18
53696,1.5,1448,18
53697,1.5,3358,18
53698,3.6,6773,18
53699,2.8,7859,18
53700,4,7182,18
53701,4.2,100425,18
53702,1.9,7373,18
53703,2.6,7476,18
53704,1.5,1676,18
53705,1.1,1405,18
53706,4.5,467,18
53707,3.1,7736,18
53708,1.9,1685,18
53709,4.4,3484,18
53710,1.6,7971,18
53711,4.7,7577,18
53712,2.6,100439,18
53713,2.7,2739,18
53714,2.5,3347,18
53715,4.8,6845,18
53716,2.1,101249,18
53717,1.3,7691,18
53718,2.9,7273,18
53719,4.7,101395,18
53720,4.4,101244,18
53721,4.1,101035,18
53722,2.2,100838,18
53723,3.7,100669,18
53724,3,100339,18
53725,4.3,8023,18
53726,1.7,100382,18
53727,1.8,721,18
53728,4.4,7112,18
53729,5,440,18
53730,3.9,100456,18
53731,3,101122,18
53732,4.8,100437,18
53733,2.5,1438,18
53734,3.9,100038,18
53735,3.8,2304,18
53736,2.7,100389,18
53737,4,100567,18
53738,4.5,100474,18
53739,4.5,777,18
53740,4.8,1332,18
53741,1.8,7967,18
53742,1.2,1467,18
53743,4.9,1802,18
53744,1.2,1114,18
53745,1.2,527,18
53746,5,100828,18
53747,3.4,100480,18
53748,3.8,101346,18
53749,4.3,101292,18
53750,2.6,100208,18
53751,1.1,6819,18
53752,2.7,100940,18
53753,4.8,100057,18
53754,3.1,100042,18
53755,2.8,100636,18
53756,2.5,100904,18
53757,3.3,100834,18
53758,3.5,7441,18
53759,3.6,3251,18
53760,3.5,6961,18
53761,1.9,101143,18
53762,4.3,7420,18
53763,4.5,100758,18
53764,3.3,7526,18
53765,3.4,7694,18
53766,4.9,3094,18
53767,3.4,7355,18
53768,2.7,1113,18
53769,4.9,100429,18
53770,5,7228,18
53771,3.8,785,18
53772,4,2579,18
53773,3.3,100407,18
53774,4.6,7496,18
53775,2.9,100498,18
53776,2.8,1215,18
53777,3.9,101251,18
53778,2,373,18
53779,2.4,1360,18
53780,3.9,7835,18
53781,1.5,2495,18
53782,2.7,7949,18
53783,4.5,2464,18
53784,3.9,101050,18
53785,1.4,7314,18
53786,4,100128,18
53787,2.6,100253,18
53788,2,101170,18
53789,1.2,3619,18
53790,4,7839,18
53791,1.9,1516,18
53792,4.2,100785,18
53793,1.6,1704,18
53794,4.7,395,18
53795,4.1,101106,18
53796,3.5,100697,18
53797,1.5,3054,18
53798,3,100750,18
53799,4.8,124,18
53800,3.6,21,18
53801,2.7,100205,18
53802,2.8,100812,18
53803,3.1,3611,18
53804,4,2873,18
53805,4.3,2823,18
53806,3.3,715,18
53807,1.9,100638,18
53808,2.6,2561,18
53809,4,7094,18
53810,4.7,8194,18
53811,1.9,7709,18
53812,3.5,100942,18
53813,2.9,7905,18
53814,3.6,101347,18
53815,4.9,101327,18
53816,2.8,7443,18
53817,2.3,100719,18
53818,4.8,7873,18
53819,3.7,8009,18
53820,3.2,7818,18
53821,4.9,2848,18
53822,1.8,100027,18
53823,3.1,101045,18
53824,4.4,7748,18
53825,3.6,6986,18
53826,1.2,100503,18
53827,3.8,101133,18
53828,1.5,2753,18
53829,4.4,100706,18
53830,1.2,2315,18
53831,2.7,1427,18
53832,1.3,7799,18
53833,1.7,100902,18
53834,4.8,101345,18
53835,2,3287,18
53836,4,525,18
53837,4.6,101323,18
53838,4.9,8170,18
53839,3.1,1205,18
53840,3.3,2988,18
53841,3.4,100731,18
53842,1.6,7773,18
53843,2.6,100423,18
53844,1.2,801,18
53845,3.5,100258,18
53846,2.6,679,18
53847,1,7969,18
53848,2.1,100947,18
53849,2,7035,18
43246,1.7,100066,15
43247,3.8,100031,15
43248,3.2,7678,15
43249,2.9,2717,15
43250,4.1,7590,15
43251,3.1,3611,15
43252,3.4,7185,15
43253,1.4,1520,15
43254,3.9,7359,15
43255,3.3,1282,15
43256,2,3483,15
43257,1,100184,15
43258,1.8,2988,15
43259,1.9,100810,15
43260,1.9,7197,15
43261,4.4,2285,15
43262,1.6,7353,15
43263,1.7,1709,15
43264,2.2,1473,15
43265,3.5,101068,15
43266,1.7,3383,15
43267,1.5,7907,15
43268,4.3,7920,15
43269,4.5,8161,15
43270,2.3,100536,15
43271,2.9,100189,15
43272,2.7,8081,15
43273,1.8,165,15
43274,2.6,100849,15
43275,1.1,1038,15
43276,3.1,3100,15
43277,4.9,100279,15
43278,3.9,1325,15
43279,3,100213,15
43280,1.8,1173,15
43281,4.4,7493,15
43282,4.9,3384,15
43283,2.6,1586,15
43284,3.7,337,15
43285,2.3,100297,15
43286,3.7,3458,15
43287,5,100388,15
43288,3.3,7029,15
43289,1.7,966,15
43290,1.9,333,15
43291,3.3,7628,15
43292,2.1,375,15
43293,3.5,3079,15
43294,1.8,100315,15
43295,2.4,100795,15
43296,2.1,2911,15
43297,3.4,100418,15
43298,4.2,100760,15
43299,1.2,101116,15
43300,3.9,101081,15
43301,3.4,477,15
43302,4.3,1829,15
43303,2.3,1545,15
43304,4.8,2851,15
43305,2.1,788,15
43306,1.1,100538,15
43307,2.6,3391,15
43308,4.5,101117,15
43309,4.7,100971,15
43310,1.9,1538,15
43311,3.6,2315,15
43312,3.5,100416,15
43313,2,1163,15
43314,1.8,100857,15
43315,4,100647,15
43316,4,100591,15
43317,1,1611,15
43318,3.8,7069,15
43319,1.3,3407,15
43320,4.8,8131,15
43321,3.5,2363,15
43322,4.3,100917,15
43323,1.2,1581,15
43324,2.1,101058,15
43325,4.7,101120,15
43326,3.8,7414,15
43327,1.3,100391,15
43328,2,6736,15
43329,1.8,100851,15
43330,2,7499,15
43331,1.5,1182,15
43332,3.1,850,15
43333,2.3,101350,15
43334,4.2,100803,15
43335,4,434,15
43336,4.3,100187,15
43337,3.4,1648,15
43338,1.1,100349,15
43339,1.3,1030,15
43340,1.5,7114,15
43341,3.5,7926,15
43342,4.9,3232,15
43343,2.5,7691,15
43344,1,101078,15
43345,4.5,7172,15
43346,4.4,8069,15
43347,4.3,1556,15
43348,3.5,2696,15
43349,4,100534,15
43350,2.4,1838,15
43351,3.9,100475,15
43352,4.7,7539,15
43353,2.3,100749,15
43354,3.1,100013,15
43355,2.7,7989,15
43356,3.8,100853,15
43357,4.7,8159,15
43358,5,100496,15
43359,4,6857,15
43360,4.4,100096,15
43361,4,3518,15
43362,3.5,7460,15
43363,1,2775,15
43364,4.5,615,15
43365,5,521,15
43366,4.6,100102,15
43367,3.6,7165,15
43368,2.3,100738,15
43369,1.8,7724,15
43370,2.3,100818,15
43371,3.7,8108,15
43372,3.7,100715,15
43373,2.1,6967,15
43374,1.4,100265,15
43375,1.1,7134,15
43376,4.8,927,15
43377,1.9,100548,15
43378,1.4,100704,15
43379,4.6,7509,15
43380,1.4,8170,15
43381,3,1039,15
43382,2.4,7769,15
43383,2.1,100728,15
43384,2.8,101103,15
43385,3.8,100252,15
43386,4.9,100344,15
43387,4.1,8192,15
43388,4.5,7407,15
43389,4.1,6836,15
43390,1.7,1493,15
43391,4.7,100813,15
43392,1.7,101227,15
43393,1.8,591,15
43394,2.8,7831,15
43395,3.2,100863,15
43396,2.5,101388,15
43397,2,100757,15
43398,5,100617,15
43399,4,100817,15
43400,3,100671,15
43401,3.6,101079,15
43402,2.5,7053,15
43403,1.2,100554,15
43404,3.5,1717,15
43405,2.2,101021,15
43406,4,100479,15
43407,2.1,1551,15
43408,4.8,101175,15
43409,3.9,6995,15
43410,1.9,1184,15
43411,4.1,2260,15
43412,2.8,3030,15
43413,2.7,7696,15
43414,4.1,100703,15
43415,4.4,3379,15
43416,3.9,1987,15
43417,2.5,444,15
43418,4.8,100658,15
43419,2.2,100039,15
43420,2.4,7098,15
43421,1.9,7389,15
43422,3.8,7543,15
43423,3.7,7932,15
43424,4.6,100260,15
43425,3.5,100848,15
43426,1.2,7250,15
43427,3.6,2015,15
43428,3.7,100473,15
43429,2.9,100168,15
43430,1.9,2833,15
43431,2.2,2913,15
43432,4.2,2904,15
43433,2.1,101245,15
43434,4.2,6789,15
43435,2.2,2464,15
43436,4.4,8203,15
43437,1,2848,15
43438,4.1,370,15
43439,2.4,7742,15
43440,3.6,3394,15
43441,2.7,100887,15
43442,1,7547,15
43443,3.1,2974,15
43444,1.6,3636,15
43445,2.2,100450,15
43446,2.2,100425,15
43447,2.8,100736,15
43448,1.8,100941,15
43449,4.6,100073,15
43450,1.9,7707,15
43451,3.7,7609,15
43452,1.5,7112,15
43453,2.1,7913,15
43454,1.7,1607,15
43455,1.3,100684,15
43456,4.7,1159,15
43457,4,101360,15
43458,1.1,7900,15
43459,1.5,1346,15
43460,4,2800,15
43461,2.6,1633,15
43462,2.4,3071,15
43463,2.4,7802,15
43464,2.2,141,15
43465,1.7,1140,15
43466,3,7967,15
43467,1.9,8085,15
43468,1.1,2177,15
43469,4.6,2339,15
43470,3.7,7783,15
43471,2.2,6968,15
43472,2.9,7911,15
43473,4.3,1368,15
43474,2.4,100397,15
43475,1.8,8090,15
43476,2.7,100466,15
43477,3.3,101052,15
43478,2,100317,15
43479,3,100305,15
43480,3.9,100812,15
43481,1.3,101306,15
43482,2.1,6946,15
43483,3.5,100370,15
43484,3.7,100165,15
43485,3,8031,15
43486,4.9,2314,15
43487,4.9,7850,15
43488,3.5,1629,15
43489,4.8,7815,15
43490,2.8,7287,15
43491,4.3,7708,15
43492,3.9,3021,15
43493,2.6,2378,15
43494,1.8,7258,15
43495,2.7,626,15
43496,4.6,2253,15
43497,1.9,100395,15
43498,2.5,7406,15
43499,4.4,7939,15
43500,4.2,100768,15
43501,4.7,1467,15
43502,4.4,100474,15
43503,3.2,2257,15
43504,4.8,101391,15
43505,2.5,7212,15
43506,2.6,7537,15
43507,2.3,6980,15
43508,4.6,7420,15
43509,3.5,175,15
43510,3.7,7808,15
43511,3.1,227,15
43512,1.6,7637,15
43513,1.2,217,15
43514,2.6,62,15
43515,4.9,100432,15
43516,1.2,100054,15
43517,3.4,3357,15
43518,2.6,7266,15
43519,1.8,100325,15
43520,1.1,616,15
43521,4.8,3316,15
43522,4.4,2739,15
43523,3.1,7384,15
43524,1.1,100094,15
43525,2,7922,15
43526,2.4,7778,15
43527,4.1,100258,15
43528,4.6,101092,15
43529,3.1,7687,15
43530,4.9,2236,15
43531,3.7,100984,15
43532,2,2028,15
43533,2.4,1951,15
43534,1.1,2892,15
43535,1.6,101044,15
43536,1.7,6787,15
43537,1.1,2166,15
43538,2.7,7847,15
43539,4,100148,15
43540,1,101243,15
43541,4.7,7636,15
43542,5,179,15
43543,3.3,6978,15
43544,1.5,1684,15
43545,2.9,100434,15
43546,2.5,555,15
43547,4.7,7672,15
43548,4.4,100858,15
43549,4.7,100603,15
43550,1.3,101018,15
43551,1.7,2766,15
43552,3.1,1562,15
43553,3.7,100195,15
43554,1.1,131,15
43555,4.2,100989,15
43556,3.2,1127,15
43557,4.4,7470,15
43558,2.8,7039,15
43559,2.1,7107,15
43560,2.2,101307,15
43561,2.2,7589,15
43562,2.8,198,15
43563,3.1,6765,15
43564,4.3,100113,15
43565,1.1,100779,15
43566,4.2,101027,15
43567,1.4,100040,15
43568,2.3,3290,15
43569,4.4,582,15
43570,1.8,76,15
43571,4,3167,15
43572,2,1773,15
43573,2.3,6987,15
43574,4.2,3346,15
43575,3.1,3395,15
43576,1.4,101159,15
43577,3.2,2114,15
43578,1.8,100642,15
43579,3,7934,15
43580,4.3,101101,15
43581,4.3,8156,15
43582,3.8,100780,15
43583,3.6,7887,15
43584,1.2,7304,15
43585,3.7,100968,15
43586,2.5,3351,15
43587,3.7,100776,15
59667,3.2,8189,20
59668,1.4,100816,20
59669,3.8,3518,20
59670,1.5,100289,20
59671,3.8,7178,20
59672,1.6,101383,20
59673,4.3,1538,20
59674,3,2874,20
59675,1,7784,20
59676,1.4,8196,20
59677,3.3,2503,20
59678,1.7,2359,20
59679,2.2,2063,20
59680,1.4,7059,20
59681,3.6,160,20
59682,1.3,7617,20
59683,4,7523,20
59684,1.7,7078,20
59685,3.9,1471,20
59686,1.6,100989,20
59687,2,2260,20
59688,1.3,1291,20
59689,4.7,1133,20
59690,1.8,1448,20
59691,1.3,8022,20
59692,4.1,7742,20
59693,3.5,1796,20
59694,2.9,7985,20
59695,3.8,357,20
59696,3.6,100722,20
59697,1.5,7003,20
59698,4.2,7229,20
59699,1.2,800,20
59700,4.9,2892,20
59701,2.1,100571,20
59702,3.9,2263,20
59703,1.2,7846,20
59704,4.2,100566,20
59705,4.9,7799,20
59706,2.5,7768,20
59707,1.8,3202,20
59708,4.3,100269,20
59709,4.2,7859,20
59710,3.1,7106,20
59711,2.9,7426,20
59712,3.3,8109,20
59713,3.8,1507,20
59714,4.8,101069,20
59715,2,8059,20
59716,1.8,100255,20
59717,3.1,100022,20
59718,4.6,284,20
59719,2.6,100428,20
59720,2.6,100524,20
59721,2.9,3628,20
59722,2.5,543,20
59723,4.9,8038,20
59724,1,6978,20
59725,2.3,100137,20
59726,4.8,6789,20
59727,1.6,100084,20
59728,4.2,100311,20
59729,4.8,7250,20
59730,2.8,483,20
59731,4.1,3294,20
59732,2,100929,20
59733,4.1,7323,20
59734,3.8,100743,20
59735,3.3,837,20
59736,2,100368,20
59737,1.2,101401,20
59738,2.7,8153,20
59739,1.6,2982,20
59740,2.1,1517,20
59741,2.4,2177,20
59742,4.8,100490,20
59743,4.1,101368,20
59744,3.6,938,20
59745,2.7,7027,20
59746,4.2,100955,20
59747,2.4,1622,20
59748,2.9,7696,20
59749,2.7,672,20
59750,1.7,100906,20
59751,4.1,90,20
59752,1.6,100591,20
59753,1.2,1344,20
59754,2,100021,20
59755,4,100190,20
59756,2.8,3352,20
59757,4,1101,20
59758,3.7,2015,20
59759,3.6,2578,20
59760,1.8,1988,20
59761,2.7,1738,20
59762,2.6,7869,20
59763,3.7,100046,20
59764,1.3,100375,20
59765,3.7,2372,20
59766,4,100540,20
59767,1.5,100486,20
59768,3.1,7664,20
59769,4.7,131,20
59770,2.7,100466,20
59771,4,7583,20
59772,4.3,701,20
59773,3.9,8062,20
59774,4.5,100005,20
59775,2.2,100803,20
59776,3.3,100777,20
59777,2.8,7758,20
59778,3.9,418,20
59779,1.2,2031,20
59780,2.4,2896,20
59781,4.4,7291,20
59782,4.1,3409,20
59783,2.8,100546,20
59784,2.5,2399,20
59785,2.8,7520,20
59786,4.7,7966,20
59787,2.9,7573,20
59788,2.6,848,20
59789,4.3,100401,20
59790,4.4,8172,20
59791,1.4,3624,20
59792,3.3,360,20
59793,1.7,6808,20
59794,4.2,100318,20
59795,3.9,2695,20
59796,2.6,7558,20
59797,1.4,100026,20
59798,1.9,3358,20
59799,4.1,761,20
59800,2.3,7907,20
59801,3.7,1028,20
59802,2.1,7687,20
59803,3.3,7345,20
59804,4.7,101143,20
59805,3.8,100721,20
59806,4.7,6810,20
59807,4.9,101078,20
